x,y
-76.58584349977764,39.28307409969
-76.58551139993114,39.28288240020265
-76.60768270019639,39.28468930007119
-76.60763560000288,39.28473070036159
-76.60767180041324,39.2847591000525
-76.60772039977661,39.28471580039394
-76.60768270019639,39.28468930007119
-76.60875589986483,39.28596180029689
-76.60870600008178,39.285437900238946
-76.60861789979617,39.284516099638324
-76.6078776003709,39.28429860040012
-76.60793479995101,39.284889999973586
-76.60794690032913,39.28499510014382
-76.60800240019057,39.28556010011857
-76.60804319973386,39.285984400259906
-76.60804610004743,39.286086100093485
-76.60808569989507,39.286542399911866
-76.60758930020597,39.28655660020701
-76.60754379990641,39.2860968002272
-76.60753590026155,39.28598590032908
-76.60745089993907,39.28518269962194
-76.60740350027129,39.28465120029273
-76.60740240040042,39.28454569992414
-76.60736310002699,39.284143899921105
-76.60656319983178,39.28391039994506
-76.60654190028845,39.28391700006955
-76.60651670038538,39.28393519964982
-76.6065324996751,39.28401369967253
-76.60663139991914,39.28509529990822
-76.60676129979413,39.28658089988869
-76.60629960044616,39.28660470044662
-76.60616399976874,39.2851137000373
-76.60605159980145,39.28366869995057
-76.60507509973604,39.283224799984566
-76.59982899990837,39.273415999648705
-76.59980050039275,39.273392700013176
-76.59975810005625,39.273377600395975
-76.59973509989493,39.27336159965813
-76.59970859957218,39.273364699621254
-76.59967049979372,39.27334180018397
-76.59964770018121,39.273361700382225
-76.59781789997606,39.273621400307434
-76.59781449963941,39.27360839970794
-76.59782969998065,39.27358309998016
-76.5978110003773,39.27355940014627
-76.59778030022062,39.273538099703615
-76.59774299993944,39.27352650024784
-76.59769973805243,39.27353339624926
-76.60168090005345,39.27499809958266
-76.60170779967518,39.27496669975346
-76.60173520021925,39.2749429000948
-76.60174579962893,39.274921599652146
-76.60175949990094,39.27490969982284
-76.60177840005309,39.27490130015491
-76.60178920001152,39.27488380024721
-76.60178590039897,39.274870799647715
-76.6017832995596,39.27486900010433
-76.57276040007235,39.213770500108524
-76.57278600017372,39.21349340010039
-76.572774744259,39.21348271615449
-76.57310100031088,39.21422200024517
-76.57313190011706,39.21421139993623
-76.57313450005711,39.21417719961812
-76.57310579999262,39.21414619998717
-76.57302140041725,39.21408340032872
-76.57291189986427,39.2140065001999
-76.57285480010887,39.21398790042133
-76.57282729974003,39.213975800043215
-76.57279790000302,39.21397320010317
-76.57265820021576,39.2146234000499
-76.57268729957917,39.21462220035431
-76.57270519968517,39.21459879999469
-76.57271760043687,39.21456430020237
-76.57272359981425,39.214507400096466
-76.57271560034462,39.21442260032279
-76.57270090002646,39.21434759956213
-76.57882120293613,39.21662995480864
-76.57884330017811,39.216651499866884
-76.57887140039475,39.21674680012478
-76.5789313995644,39.21684649986611
-76.5789792003298,39.216944800262354
-76.57902619979922,39.21703179977777
-76.57903809962858,39.21706540024809
-76.57909699982662,39.21711029980054
-76.57912209990496,39.2171604001324
-76.57917199968801,39.21721699986472
-76.57921659976626,39.217266299799974
-76.57048390031173,39.21712180033086
-76.57048610005342,39.21715580010016
-76.57048459998424,39.21716910017386
-76.57128800034093,39.217636399600224
-76.57162899987839,39.21783270001913
-76.57166439989209,39.217853999562465
-76.57169369980437,39.21785660040183
-76.57172620040376,39.21783260019441
-76.58009180019639,39.2234758001681
-76.58007650003043,39.22350100007117
-76.58003740020581,39.2235347003662
-76.58004600042256,39.223555099688156
-76.5800252998277,39.22357289996938
-76.58001759983233,39.22360350030135
-76.58005320039484,39.22362860037964
-76.5800546995647,39.22365120034266
-76.5799733999524,39.22374520018087
-76.57995239988333,39.22379509996392
-76.57994629978185,39.22388799993132
-76.57995819961121,39.22395750043836
-76.579956300243,39.224002900013886
-76.57993709971731,39.224043400082905
-76.57994460006319,39.22408469964921
-76.5799672000262,39.22413300043769
-76.57998400026139,39.224166299635044
-76.5799892999662,39.22420960019292
-76.58003099973081,39.22428920008656
-76.58003209960168,39.22434400027544
-76.58004789979071,39.22437859989253
-76.56829770597432,39.22659955842295
-76.56825809983138,39.2266049003959
-76.56810009973975,39.22660560006847
-76.56808069956458,39.22660639956575
-76.56786399982371,39.226526099999546
-76.57216839885251,39.22715358127283
-76.57171760018707,39.227246900324246
-76.57147530034479,39.2272962002595
-76.57091529970126,39.227356200328416
-76.57073800015854,39.22735759967355
-76.57038390019682,39.22729599971069
-76.57002880018894,39.227255200167406
-76.56960090006146,39.22721730003843
-76.56916899974948,39.22707939979449
-76.56859219977014,39.22688289972609
-76.56851789958137,39.22671189993429
-76.56848029982592,39.22662069968561
-76.56844930019503,39.226593300040804
-76.56841829966476,39.226580599814895
-76.56839203316576,39.226584080191174
-76.56686410029795,39.241091199699156
-76.56684479994755,39.241056000234266
-76.56684329987837,39.24103340027125
-76.56708199973446,39.240891599667634
-76.56735139974728,39.240735400018764
-76.56736190023145,39.24071039976519
-76.56734789958585,39.24057100035145
-76.5673560996043,39.24054800019013
-76.56737170014378,39.2405265999227
-76.57455003025967,39.2467545157084
-76.57451160042996,39.246794200092324
-76.57447540001965,39.24679760042898
-76.57444939971998,39.2468081998386
-76.57438429959569,39.24684879973239
-76.57435110022305,39.2468614999583
-76.57430779966518,39.24686719986141
-76.57426009962387,39.24688059975995
-76.5741881997256,39.24689499970452
-76.57411849956907,39.24693959978276
-76.57403850037645,39.24697699988866
-76.57400770039504,39.24698779984715
-76.57391939956062,39.246976400040865
-76.5738806999343,39.246946000257765
-76.5738527004417,39.24685839999523
-76.57386439972225,39.246784099806405
-76.57389659994811,39.24672419956221
-76.57395579962042,39.24663279966404
-76.57399049996155,39.24650659959997
-76.5739631003168,39.24639440018149
-76.57384999977762,39.24627259960084
-76.57384839988373,39.246249999637826
-76.55461699957482,39.2595636999049
-76.55460719966248,39.25953590006179
-76.55461329976396,39.2595222996145
-76.55467300035866,39.25950970011263
-76.55470910004487,39.259505899577675
-76.55475239970343,39.2594999002003
-76.55481070005374,39.259500599872865
-76.55482719991528,39.259493999748315
-76.55493590007171,39.259486399577725
-76.55501879957791,39.259489600264885
-76.55510189603564,39.25946934303579
-76.55681789962631,39.26029950002197
-76.55683340034113,39.26028159991597
-76.55687340038708,39.26026629974996
-76.55715370018305,39.260247699971444
-76.55729239992428,39.26022140019751
-76.55732820013628,39.260213899851635
-76.55742689983151,39.26023129993462
-76.55759500020906,39.26023570031737
-76.55763150009363,39.26023559959327
-76.5576804996553,39.260240599823874
-76.55770160044847,39.26028669997129
-76.55770110042539,39.26039249981409
-76.55770590010718,39.26053020040848
-76.55773129965974,39.26081989991849
-76.55778499997774,39.26110050008805
-76.55781460026355,39.26118770015228
-76.55844139985066,39.26132270008259
-76.55862009963784,39.2613094998336
-76.55873489989568,39.26131659998117
-76.55876169969264,39.26131710000419
-76.5713959837376,39.26357933741656
-76.57130739961679,39.26362169998151
-76.56965859966459,39.2693762998764
-76.56964479956781,39.26934859985806
-76.56936809975798,39.26929650033327
-76.56918680003076,39.269261600342645
-76.56905470041403,39.2692401002505
-76.56900369986084,39.26923629971549
-76.57049589996575,39.27258550002085
-76.5704086000768,39.27189789996817
-76.57030929963446,39.271816800005354
-76.5894301462842,39.27504062672358
-76.5893827996764,39.27509100044938
-76.58935699992554,39.27513749989578
-76.58929480011489,39.27525159958168
-76.58923239975542,39.2753620003561
-76.58920590033199,39.27543300003299
-76.58920790042424,39.27545929980687
-76.5892156004196,39.2755325999496
-76.5892097997924,39.27555369984344
-76.58922369971395,39.27557760022614
-76.58926519982907,39.275613500262864
-76.58929330004571,39.27563310008753
-76.58932350017938,39.27564690018437
-76.58937919969026,39.27567839983834
-76.58940760028048,39.27570170037325
-76.58944040035414,39.27571730001341
-76.58947220038169,39.27572149984741
-76.58949953887259,39.27572279666981
-76.57683570040723,39.27707700030339
-76.57691919976122,39.27709660012806
-76.57694960044364,39.27711810022021
-76.57705309982066,39.27714819962978
-76.57709130032322,39.27713929993877
-76.57751559956523,39.277227400224376
-76.57775790030684,39.27726940036257
-76.57793939968349,39.27730800016411
-76.57810700003796,39.27739789999316
-76.57830900036004,39.27749409957306
-76.5783810999078,39.27754340040764
-76.59769749963988,39.278999800300596
-76.59768700005498,39.27898889961807
-76.59757710020295,39.2789809001485
-76.59738970037432,39.278972899779546
-76.59699449959646,39.27894640035612
-76.59678189986477,39.27892819987659
-76.5967202999019,39.278978200383676
-76.596685499736,39.27902889966401
-76.59666360034487,39.2791524997881
-76.59661579957947,39.279222699967704
-76.59661579957947,39.279222699967704
-76.59648319993971,39.27920260011996
-76.5790377003296,39.22067049994365
-76.57872239981884,39.22064329994839
-76.5787262003538,39.22040489956652
-76.5787077004,39.21891990033316
-76.57980009969481,39.21886329970158
-76.57977780010538,39.21877310039832
-76.57975710040984,39.21868919994665
-76.579734299898,39.21860120038514
-76.5796654999628,39.21829390024334
-76.57944549971,39.22162599993999
-76.57627240015108,39.2213832998994
-76.57625850022959,39.221542600410714
-76.57943879976074,39.22178319963501
-76.57942079983002,39.222360499637375
-76.57965857698173,39.222368545871745
-76.5799203003815,39.223009999911596
-76.57684310002901,39.222971400110055
-76.57682469989993,39.22298720029909
-76.5768157003842,39.22325789983228
-76.57684169978455,39.22328330028415
-76.57993160036301,39.223330899601365
-76.5803219996605,39.225592799767924
-76.58000610020133,39.22533500011019
-76.58019300270485,39.22518103617591
-76.57092239984883,39.24430380018026
-76.57090179997806,39.244321700286264
-76.57076739989554,39.24424239986689
-76.57074930014005,39.24426210041565
-76.57063480025579,39.24418949994549
-76.57077769983096,39.24404549960019
-76.57020139987469,39.243697899938184
-76.57020799999918,39.24368810002585
-76.57013639957512,39.24363830006757
-76.57014299969961,39.24362850015518
-76.57007019958002,39.24359560025681
-76.57002859964012,39.243518200104916
-76.57126190021648,39.24333300001797
-76.53870157591695,39.245366505659774
-76.53842500021358,39.24501929990083
-76.57864094192587,39.25058637675994
-76.57813699962281,39.251220000402725
-76.57811489968282,39.25125119968317
-76.5782738998206,39.25133319986736
-76.57909120009879,39.25031540023559
-76.57952601421414,39.24975298761035
-76.53489729977053,39.25562770005837
-76.5352605997968,39.25558369982792
-76.53556580002163,39.255540400169366
-76.53704974524953,39.25073816073757
-76.55293109989032,39.26060689998849
-76.55280410032896,39.258655999774646
-76.55267730041703,39.25867969960848
-76.55266870020034,39.258553500443725
-76.55271099981275,39.25853620018552
-76.55274959961429,39.25850580040242
-76.5527544001954,39.2584772001627
-76.55275629956355,39.258443099669364
-76.55273910002938,39.25841379975708
-76.55271680043995,39.25838089985871
-76.55272250034307,39.258306900043465
-76.55274400043521,39.258275600038985
-76.5527369002877,39.258221100223636
-76.55270289961908,39.25816620021004
-76.5527128002555,39.258112800265565
-76.55274660037526,39.258082699956674
-76.55275140005705,39.25805409971696
-76.55274620017695,39.25802219986468
-76.55273969987724,39.25800369991089
-76.55271419960059,39.25798989981405
-76.5527128002555,39.257946500330775
-76.55275900022764,39.2579460003077
-76.5527504000109,39.257653500308834
-76.55187940031402,39.25714410002024
-76.60521040003988,39.26396499998481
-76.60442139962782,39.26333499971054
-76.60433070030155,39.26325780010745
-76.60395140043676,39.262951599836526
-76.6038484001835,39.26283719977698
-76.60288320009954,39.26205640028269
-76.60473739981109,39.26427280014968
-76.60099699981163,39.26126889993981
-76.60081720015364,39.261401399754845
-76.60437089999698,39.26424360006217
-76.60434620011699,39.264269100338765
-76.60430639972054,39.26429170030178
-76.60440720023206,39.26437600005244
-76.6045047002317,39.26444730010286
-76.58106459955161,39.268682700446334
-76.58120719965251,39.26843850033657
-76.58110220020632,39.26822970024051
-76.58117989983248,39.26809420028718
-76.58093120041451,39.26801439984473
-76.58086670013807,39.268130499622885
-76.58078589964953,39.26818879997319
-76.58074960031377,39.26822439963638
-76.58067820043857,39.268210499714826
-76.58057940001925,39.268188399774886
-76.5805299004345,39.268275599839114
-76.58038540006612,39.26822520003299
-76.58043639972004,39.26812479971977
-76.58037939978942,39.268101900282545
-76.58019710001611,39.26804090016748
-76.58063559955326,39.26728719994435
-76.56903120022969,39.26961549975556
-76.56989370043391,39.26958230038292
-76.56988870020331,39.26937739974727
-76.56965859966459,39.2693762998764
-76.59958000011687,39.27333260011943
-76.59896239969493,39.274394399981645
-76.59887730044704,39.274360400212345
-76.59907829982365,39.27402170024135
-76.5994023003758,39.27345379995296
-76.59949459959603,39.27329479981523
-76.58527379994587,39.28272509978359
-76.58585729987448,39.28215990015934
-76.58609399963831,39.282309399858946
-76.58551139993114,39.28288240020265
-76.5790035998362,39.22100269961493
-76.57846389958928,39.221001400094565
-76.57839740011985,39.22101129983167
-76.57827849985284,39.22100629960107
-76.57812380027315,39.221007299647226
-76.57802830036576,39.221080699614674
-76.57796780027371,39.221195700421276
-76.5778494998545,39.2211988003844
-76.57777490019146,39.22120369989091
-76.57774079969812,39.22120519996008
-76.57770749960139,39.22121420037507
-76.57768009995658,39.22124229969245
-76.57767900008577,39.2212631999368
-76.5787777000308,39.2212650003795
-76.57947829978366,39.22131089997811
-76.60288320009954,39.26205640028269
-76.60288179985514,39.262037599955306
-76.60290780015481,39.2619949001446
-76.60317899971102,39.2617829002607
-76.60321770023666,39.26178109981794
-76.60328540030093,39.26181029990545
-76.60378270021141,39.2622018997979
-76.60559657072514,39.26366741431974
-76.57264098719179,39.21466544155692
-76.57265820021576,39.2146234000499
-76.57921659976626,39.217266299799974
-76.5792339000244,39.2172712002058
-76.57923819968312,39.21729940024716
-76.57921800001066,39.21732479979971
-76.57920439956337,39.21734050016403
-76.57920610018135,39.21736689976268
-76.57923619959092,39.217380799684236
-76.57927619963687,39.217398099942386
-76.5793221999595,39.217505999702155
-76.57932720019011,39.21754549972508
-76.57935340013927,39.21757469981259
-76.5793627998533,39.21760640001543
-76.5793746996826,39.21763999958637
-76.57938410029595,39.217671799613925
-76.57939500007916,39.217690199743004
-76.57942539986226,39.217707900199514
-76.5794396001574,39.2177394996782
-76.5794591001573,39.21781429989011
-76.5794884998943,39.217892600263326
-76.57949610006494,39.21793389982969
-76.57949779978361,39.21796030032766
-76.57952079994493,39.2179763999909
-76.579534500217,39.21800040019838
-76.57954339990795,39.21802460005529
-76.57956980040592,39.21805759977843
-76.57958270028138,39.218106299865894
-76.57960969972783,39.218146799934914
-76.57963920018892,39.21818910044669
-76.5796654999628,39.21829390024334
-76.5790377003296,39.22067049994365
-76.57903630008514,39.220723499689825
-76.57903189970239,39.22076709972191
-76.57903449964243,39.220844499873806
-76.57904080029266,39.22090290004883
-76.57903639990991,39.22094650008097
-76.57903370014509,39.22098070039908
-76.5790035998362,39.22100269961493
-76.57998986384109,39.22294247161784
-76.57994739965272,39.2229786000824
-76.5799203003815,39.223009999911596
-76.58006575313198,39.224554954247765
-76.58004160003975,39.22443180018746
-76.58004789979071,39.22437859989253
-76.5790844003248,39.2270933626686
-76.57900890044039,39.226827399864646
-76.57893660034381,39.22672629987886
-76.57886199978145,39.226663000197334
